bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5
20V3	SRR5579975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579975/SRR5579975_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579975/SRR5579975_2.fastq.gz	2848073	857078615	235806899	254299446	05f61dedbc924b0d3a7c7d870445b8b8	b2cbd0d9f2ed7f03adac9b929637cc6e
20V3	SRR5579976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579976/SRR5579976_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579976/SRR5579976_2.fastq.gz	2296669	690806178	245234004	247584906	57207788bd36796ce79de9506199f5e5	941e1ba81e936d21e68dc9998c92ceae
27V5	SRR5579977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579977/SRR5579977_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579977/SRR5579977_2.fastq.gz	11071088	3343468576	951888685	991647317	bf006e3e200f90fb0321466597c719bd	b25772e9eed3f0e4380482ec4fee7819
27V5	SRR5579978	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579978/SRR5579978_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579978/SRR5579978_2.fastq.gz	11063313	3341120526	930622976	965710763	cc3c4bdc451eb7a2a27d586b9483dabf	272b28abb557332b84e5022b9551a37a
27V5	SRR5579979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579979/SRR5579979_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579979/SRR5579979_2.fastq.gz	17444039	5268099778	1651088297	1829414275	db0f956108de9233f8223a279a6c3643	100aa94817cdd7a1df28899fbb64a96c
27V5	SRR5579980	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579980/SRR5579980_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579980/SRR5579980_2.fastq.gz	10544786	3184525372	850000568	928015317	5b532eb2266402f1b1e6184c7a09ef88	24086f83b137107bbbc09d82d4ff3bfe
27V3	SRR5579981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579981/SRR5579981_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579981/SRR5579981_2.fastq.gz	3139886	944726682	271122995	285943480	1bb6b47388fcf052cd0e3f0c8e8e87a4	d4b20f8e898ab8cabb3f8feebe8168cb
27V3	SRR5579982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579982/SRR5579982_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579982/SRR5579982_2.fastq.gz	3102375	933161135	267138697	281590376	660c4dbe9a12f8c2bd59e27b7f01f097	1e01bf48a2c651bca1cbdb08a14d77b7
27V5	SRR5579983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579983/SRR5579983_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579983/SRR5579983_2.fastq.gz	13518458	4082574316	1137845643	1214252320	1b3e971dcfd639a23e5ea62ab687f23d	4ec05199315bf6d248afbf5637f75718
27V3	SRR5579984	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579984/SRR5579984_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579984/SRR5579984_2.fastq.gz	3036135	913502238	259919845	275303546	1f68344c3fa62a51e94f7dd8507260a3	c55fb61d855c71dd58b5dc727b6053d6
27V5	SRR5579985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579985/SRR5579985_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579985/SRR5579985_2.fastq.gz	2814411	846600930	246748586	260367859	3072bad365e549bf5d8a304709df4fb4	29c6837637012c0093b2ca7aee91121b
27V5	SRR5579986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579986/SRR5579986_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579986/SRR5579986_2.fastq.gz	7145355	2157897210	770050221	773120498	d5321ffb3d206ef95561ee3504c1b303	c23db845ab8c394f2840d3d4fef7ee12
32V1	SRR5579987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579987/SRR5579987_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579987/SRR5579987_2.fastq.gz	3062854	921616842	252680799	266675260	b867cbbef315297ab8dce8a83cb0b92f	39f7be7933c2ea468d33f1825b5648b0
30V5	SRR5579988	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579988/SRR5579988_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579988/SRR5579988_2.fastq.gz	2642886	795011697	218562628	231658148	922fb5593298578a2dfd37f95a2d327d	1bcb1c3b64f7146833b57a2dbd907042
30V5	SRR5579989	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579989/SRR5579989_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579989/SRR5579989_2.fastq.gz	2424971	729269734	253567981	254427556	9b15eed8a31ba2a11b49c07eac6c149d	f35e85c93c5513b56854bc466d7102cc
30V5	SRR5579990	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579990/SRR5579990_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/000/SRR5579990/SRR5579990_2.fastq.gz	8757813	2644859526	872520576	882605877	f991e3653ebe378cb1a07c0d8f179a92	78761c866a1e49000282356606f159a1
30V3	SRR5579991	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579991/SRR5579991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/001/SRR5579991/SRR5579991_2.fastq.gz	3178921	956598320	278382866	292714458	8edf40fe8491f467186fada58f88fbda	da773c47b36b11ef533a63fa75e9ab76
30V3	SRR5579992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579992/SRR5579992_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/002/SRR5579992/SRR5579992_2.fastq.gz	3219106	968643317	283408601	294852104	155694e6c97bbcacbf12963f77740dd7	5d67a18ac4253dd7640be4963ba7e45e
30V3	SRR5579993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579993/SRR5579993_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/003/SRR5579993/SRR5579993_2.fastq.gz	3171128	954086428	276608929	293124442	648736346854c9718f850f34591ad827	de40a0b06c119421f8651f0985976dc6
25V1	SRR5579994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579994/SRR5579994_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/004/SRR5579994/SRR5579994_2.fastq.gz	2710739	815182292	282747634	285446941	eb6c887dbb3fec0c48f8af8960968b4e	e30937743b7f1012ff6f1b4504869af9
30V3	SRR5579995	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579995/SRR5579995_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/005/SRR5579995/SRR5579995_2.fastq.gz	8405756	2538538312	896894973	902492849	52c2ae9944f549de85e0be8a1b221826	84a9f295359320b7ee4e6f4a0a0ec712
24V3	SRR5579996	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579996/SRR5579996_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/006/SRR5579996/SRR5579996_2.fastq.gz	2746170	826262475	225720541	241381210	2b582c47c95ae0b125a49b9dcd74f653	0d7b4fdfdef53ac4134fb10852338f4c
25V1	SRR5579997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579997/SRR5579997_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/007/SRR5579997/SRR5579997_2.fastq.gz	9826504	2967604208	973357643	995519393	23b3e584d0f2c46e05be53508b8f2356	763f6af6f0dc1bc2e2d7c636ee52d374
24V3	SRR5579998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579998/SRR5579998_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/008/SRR5579998/SRR5579998_2.fastq.gz	2731299	821761837	224457526	240071518	eb77ba31844c2edb20190c51200043ae	2fb42968dbdf6672cad11e25752d30e7
24V3	SRR5579999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579999/SRR5579999_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR557/009/SRR5579999/SRR5579999_2.fastq.gz	2384320	717098558	250187423	253545832	ff9a7698434e9d1c376c96c472455c99	0c6e5d5779fb042c5d15eeea1c2a9cae
24V3	SRR5580000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580000/SRR5580000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580000/SRR5580000_2.fastq.gz	2723783	819276443	225493265	241827252	65307a7fe421ca47df71e7a2d3d56a21	fee9d8e259422fe7cdc80bac8dd9690f
24V3	SRR5580001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580001/SRR5580001_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580001/SRR5580001_2.fastq.gz	2389686	718709200	250476385	253624371	e75a4b22bb984f6527187dd7cd977ad9	a73e4e096cb09e5ce28c3670c1da6f0c
24V3	SRR5580002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580002/SRR5580002_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580002/SRR5580002_2.fastq.gz	2708612	814678033	223830685	238884381	8e20cfbb7d4c1b608b96b1a165908487	bafe9fff86dfd0228f7bf350d021ee7c
24V3	SRR5580003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580003/SRR5580003_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580003/SRR5580003_2.fastq.gz	2384929	717113941	249553447	253043448	c4939c41e381a24f8dd7f6b77a0d9723	b71a645e08b7f8c0bdc1ca2a39b316bb
22V5	SRR5580004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580004/SRR5580004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580004/SRR5580004_2.fastq.gz	9858525	2977274550	985008730	1008123026	d3346d108e30f5c2ffec29bb4f733eb1	fee117aaeb10899a64c7f556ff5338d1
22V1	SRR5580005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580005/SRR5580005_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580005/SRR5580005_2.fastq.gz	3166694	952933891	270909745	289131906	bca7760fc63a049a78ab190ded9358d3	11f7f104cb5229deffddc1b729142e1d
22V1	SRR5580006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580006/SRR5580006_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580006/SRR5580006_2.fastq.gz	3285533	988703936	283452713	301197117	74a8bc5823c326fc0601085c0597e1bb	09f0325d7696d75485e51d8da3350c00
22V1	SRR5580007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580007/SRR5580007_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580007/SRR5580007_2.fastq.gz	3227354	970868456	277564869	294759407	7ac8066639592f7901a8101e5e3aeb63	c1dbf18f8f16c05b10008e25c9881595
22V1	SRR5580008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580008/SRR5580008_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580008/SRR5580008_2.fastq.gz	3246750	976724045	280353090	297078063	84ecebf674e03e4ae54a6f17eb3f5d02	c8b59d5caa8a2ff4ba828deb7df7c846
22V1	SRR5580009	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580009/SRR5580009_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580009/SRR5580009_2.fastq.gz	10121594	3056721388	1005088039	1026702684	cb64a2e62a0c4e4bbce58012381d15dc	98310f090711e381f7447d5587178b73
21V5	SRR5580010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580010/SRR5580010_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580010/SRR5580010_2.fastq.gz	3230034	971837999	277034375	295071708	dbbc6350140e644028cc8678dc90701b	db61e08b56703ecef0382b53e78d68f7
21V5	SRR5580011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580011/SRR5580011_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580011/SRR5580011_2.fastq.gz	3347687	1007240378	289550577	307376161	bc51187934d436ebff2b710c311799fe	664612e502413b8d21234468703d7d0b
21V5	SRR5580012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580012/SRR5580012_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580012/SRR5580012_2.fastq.gz	3295781	991307989	284253324	301249386	0faa199040f75ba88af91188bae93ecd	9df5293db621d4ceca3d1c12ff90cbd5
21V5	SRR5580013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580013/SRR5580013_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580013/SRR5580013_2.fastq.gz	3317317	997794920	287299381	304022917	2eee34a47ee0b11a259ac9fb185382af	65dfabb7ea87c1efd2beb60753ee22a7
11V3	SRR5580014	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580014/SRR5580014_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580014/SRR5580014_2.fastq.gz	2927213	880526781	243116470	258112172	4e97b377eb1b850ae695166c6ea09d17	b643b8de138f7ad9575592e72f6a3c0b
11V3	SRR5580015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580015/SRR5580015_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580015/SRR5580015_2.fastq.gz	2447889	736126094	257270621	260817638	9edddac4b86cc157bd155b7e571c472d	ec237d6542c81a18baa95fcd29de9089
11V3	SRR5580016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580016/SRR5580016_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580016/SRR5580016_2.fastq.gz	9048607	2732679314	907977714	928308275	b2aabc07098bd30ff4282d235abed606	79515c76cda62b65780623635e31fe8c
11V3	SRR5580017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580017/SRR5580017_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580017/SRR5580017_2.fastq.gz	2514086	756101819	263912753	266620614	1a5d3f055852c2a862506081542a678f	1e554b0fdd3a467ca6511d45d648020f
11V1	SRR5580018	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580018/SRR5580018_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580018/SRR5580018_2.fastq.gz	2348995	706608338	247639822	249887362	16d68fc5c1b0b3a427dbf82ffd8336df	8879f63af97719eb8e031e50aa85b838
11V1	SRR5580019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580019/SRR5580019_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580019/SRR5580019_2.fastq.gz	2857206	859752702	238139799	250644306	5e7278888bcbd7e207a67e6faff3c725	8d4ea8ee40873d72b24281bc8212a4f9
11V1	SRR5580020	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580020/SRR5580020_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580020/SRR5580020_2.fastq.gz	2368756	712537512	249284690	251578007	8122bade989097350efc8ecf463e11df	6f8f10a17ea2584c98f2197724ccbb59
11V1	SRR5580021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580021/SRR5580021_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580021/SRR5580021_2.fastq.gz	2842402	855264227	236589439	249281754	621808c9f65b034e60ca7fba88047b1d	4b7e321b4f7075ba1720acf74a38e764
11V3	SRR5580022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580022/SRR5580022_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580022/SRR5580022_2.fastq.gz	2936899	883487408	244290870	260573094	003e7db12e58ece4e433e0778d6a4891	b8e16285a17d45668e05b5edbce482e4
11V3	SRR5580023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580023/SRR5580023_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580023/SRR5580023_2.fastq.gz	2477973	745369466	260602710	263976332	7de754f46e1ed00012bc433bbc5a92e2	de4ff73e7b159b52cf66a93e0ad402ac
30V5	SRR5580024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580024/SRR5580024_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580024/SRR5580024_2.fastq.gz	2656838	799223490	220001933	234286090	d9b57b4b8640034d4f4f758f69ef70f5	9aca64408d3ad243c3462a7fd74578eb
30V5	SRR5580025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580025/SRR5580025_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580025/SRR5580025_2.fastq.gz	2388088	718142053	249861739	251671896	962f59a3d70753cb62a18d830cfca118	92440f32f09b330cded3190c41ba0c5a
32V3	SRR5580026	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580026/SRR5580026_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580026/SRR5580026_2.fastq.gz	3253791	978824611	281900161	294212579	6a5c66bd0634ff3cd47bfbf80227b868	b38b846ac791a0dc81d156b3241bcf66
26V3	SRR5580027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580027/SRR5580027_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580027/SRR5580027_2.fastq.gz	2699803	811908645	282558329	286239707	408ca2444783eac40440b5142d116108	0aa70da240c87dfb74780c2238dfd1ae
26V3	SRR5580028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580028/SRR5580028_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580028/SRR5580028_2.fastq.gz	3035927	913253459	252440157	268881553	892dc9d8d19bf515af8935b1c8b61c49	f6bbeb7f0375162e39a647b191d68caa
26V3	SRR5580029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580029/SRR5580029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580029/SRR5580029_2.fastq.gz	2762511	830805444	289070090	291661457	7c745cfe5f8e8916125ec32095a2c371	a5e04f5297770881ddb99eb1714e71d6
26V3	SRR5580030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580030/SRR5580030_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580030/SRR5580030_2.fastq.gz	3023784	909546232	251026086	266180550	40a803f24b1aa480093a10ed1845e939	8e734d0e63b7403eab507d7473685d41
26V3	SRR5580031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580031/SRR5580031_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580031/SRR5580031_2.fastq.gz	2713027	816087217	284642851	288298082	25cdacc3d2a35cb98fcd9698a195db51	e8b4e5c88d5fb3ce37458c275b45cd03
26V3	SRR5580032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580032/SRR5580032_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580032/SRR5580032_2.fastq.gz	3046221	916634274	251663135	267250314	5c56766d6a4840ebdd2bce876b741732	0eb6d7e5e35121bc17c5ef31c2a9e368
26V3	SRR5580033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580033/SRR5580033_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580033/SRR5580033_2.fastq.gz	2734601	822551920	286550150	290107618	1865db99b01ac428453307cf9d65453e	9e9a6a193eb0da4794f5536ba929ba3c
26V3	SRR5580034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580034/SRR5580034_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580034/SRR5580034_2.fastq.gz	3053386	918756933	252107584	267859476	b12ec66f1c19e41081682135732dda07	47c2005c43ac3876aa1cabff403820d9
26V5	SRR5580035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580035/SRR5580035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580035/SRR5580035_2.fastq.gz	13149469	3971139638	1109056053	1182220354	f27d9a8ce16946b2aa856d303bc20250	fc291ae78b286c58bca319e1c9310c43
26V5	SRR5580036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580036/SRR5580036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580036/SRR5580036_2.fastq.gz	10742755	3244312010	906229742	938400710	988a53c82683a51e5f27a53bd7681308	70aaf954a18faf1402ff82be39fdf962
33V5	SRR5580037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580037/SRR5580037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580037/SRR5580037_2.fastq.gz	12312371	3718336042	1031583288	1096924473	a85ec49f21e7e48dffc23b898c20cf05	e93ae0aff4e0719fcbead438d2b945f5
33V3	SRR5580038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580038/SRR5580038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580038/SRR5580038_2.fastq.gz	3223122	969328242	275862998	287988077	bd685db63f407c2a224b01bd8ec01ca9	eb2532c5395b015e5b2fcbe53e3b6d0e
33V5	SRR5580039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580039/SRR5580039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580039/SRR5580039_2.fastq.gz	10052872	3035967344	861096656	892785658	878a717f02cb8fbbe711795ceab69eb2	89258e0a4f3128ee95f8ebb433c6bf8d
33V5	SRR5580040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580040/SRR5580040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580040/SRR5580040_2.fastq.gz	9975381	3012565062	835570999	862669401	6b2f7ab3f75054d1095a9f938a7af7d4	cb7ab1b732857298ec4f6ac7de3136ce
33V3	SRR5580041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580041/SRR5580041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/001/SRR5580041/SRR5580041_2.fastq.gz	3318186	997594650	286523956	297153730	936adb8a1d99e201ab81ee7e8878ab82	1d1720d87c360df8577cfb990cc9e2a2
33V3	SRR5580042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580042/SRR5580042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/002/SRR5580042/SRR5580042_2.fastq.gz	10871090	3283069180	1056370581	1070931254	d9d5294362d05f9f458a75211dde15ff	d3399d122c1aad21a62623e3492566b0
33V3	SRR5580043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580043/SRR5580043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/003/SRR5580043/SRR5580043_2.fastq.gz	3342117	1005112538	288315301	300103055	110783c8ea659ef4ebda24c17229bcd0	91893bac794607abbbfcfea8d7910d5b
33V3	SRR5580044	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580044/SRR5580044_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/004/SRR5580044/SRR5580044_2.fastq.gz	3290142	989164873	283077991	294150186	cd2e41d30559eb05984ad789e936bf75	6d03ffcf1739d326f029562d30b5ea54
33V5	SRR5580045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580045/SRR5580045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/005/SRR5580045/SRR5580045_2.fastq.gz	16342135	4935324770	1542778752	1709700738	f9f493d49eb861015998564bfe84091e	4efdf6ee99ad7892885e529a52b55d5a
33V5	SRR5580046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580046/SRR5580046_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/006/SRR5580046/SRR5580046_2.fastq.gz	9654535	2915669570	773571087	842328553	1cd5c8323c7a6ef5f74da88c5ad311f2	e035aa7cdb369dbe1fd093e9337792d3
12V5	SRR5580047	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580047/SRR5580047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/007/SRR5580047/SRR5580047_2.fastq.gz	2466275	741920846	214888511	228311858	5d7cb7326eb6e18ff8d29f500c653e76	08578b79f77072274ead5d89488be6d4
13V1	SRR5580048	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580048/SRR5580048_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/008/SRR5580048/SRR5580048_2.fastq.gz	8576405	2590074310	844402914	861553797	6768489d427a534abad9f6a244696954	3452944a96daea68ff556c95679fae19
12V5	SRR5580049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580049/SRR5580049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/009/SRR5580049/SRR5580049_2.fastq.gz	1307865	393494876	107502235	114230845	7d7d0f4cf32ca2949970a689e1fdc010	a7b36da4b4ad7060ec524c785d3dffb8
12V5	SRR5580050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580050/SRR5580050_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR558/000/SRR5580050/SRR5580050_2.fastq.gz	1092855	328706550	114852025	115741318	3602ee9a4e174b78a0f6afff0b9f4c22	1e414c90398ee90bbfd16ac16be59cb3
